TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,BalanceChange,Day_of_Week,TransactionHour,AverageTransactionAmount,Cluster,DistanceToCentroid,DBSCAN_Cluster,Cluster_Description,AnomalyScore,IsAnomaly,AnomalyLabel,Fraud_Risk_Score
TX001801,AC00209,315.94,2023-09-29 18:23:17,Debit,Omaha,D000099,89.237.88.251,M092,ATM,78,Retired,93,1,4273.99,2024-11-04 08:06:28,3958.0499999999997,Friday,18,275.566,1,0.5616103142955614,0,Normal,0.2067700990514323,1,Normal,0.11
TX001802,AC00018,331.32,2023-06-05 17:24:29,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54,2024-11-04 08:07:35,12723.220000000001,Monday,17,552.89,2,0.8633363528810812,-1,Fraud (Outliers),-0.09799085897367799,-1,Potential Fraud,92.67
TX001803,AC00401,223.76,2023-08-11 16:02:33,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,2024-11-04 08:10:57,4325.99,Friday,16,276.9216666666667,1,0.6107986504754813,0,Normal,0.20198922803293762,1,Normal,1.57
TX001804,AC00179,216.03,2023-10-27 18:28:05,Debit,Boston,D000160,90.111.245.138,M042,ATM,42,Doctor,300,1,10462.77,2024-11-04 08:09:44,10246.74,Friday,18,636.6216666666667,2,1.6048308804233489,0,Normal,0.043300716788886806,1,Normal,49.76
TX001805,AC00274,17.42,2023-11-08 17:24:54,Debit,Dallas,D000516,218.238.171.184,M006,ATM,74,Retired,150,1,6851.31,2024-11-04 08:12:14,6833.89,Wednesday,17,266.072,2,0.815215114688098,0,Normal,0.1818826919405161,1,Normal,7.67
TX001806,AC00354,491.91,2023-01-09 17:15:18,Debit,Milwaukee,D000314,193.217.248.188,M036,Online,78,Retired,155,1,2421.94,2024-11-04 08:09:09,1930.03,Monday,17,417.54400000000004,2,1.119171454225462,0,Normal,0.1704155111698381,1,Normal,11.16
TX001807,AC00025,350.11,2023-03-13 17:10:34,Credit,Raleigh,D000510,24.181.236.233,M050,Online,74,Retired,178,1,4639.04,2024-11-04 08:08:12,4989.15,Monday,17,207.685,2,0.5484527340924895,0,Normal,0.16886426800236276,1,Normal,11.63
TX001808,AC00493,218.07,2023-11-06 18:42:53,Debit,Austin,D000002,9.230.41.239,M067,Branch,23,Student,243,1,443.62,2024-11-04 08:06:31,225.55,Monday,18,118.626,2,0.7922219693881865,0,Normal,0.09782289313820774,1,Normal,33.2
TX001809,AC00339,291.09,2023-11-20 18:53:47,Debit,El Paso,D000588,49.31.186.82,M019,Branch,48,Engineer,73,1,6312.79,2024-11-04 08:08:42,6021.7,Monday,18,278.74222222222227,1,0.3560793305476745,0,Normal,0.19227733519759493,1,Normal,4.52
TX001810,AC00454,422.14,2023-11-17 17:31:06,Credit,Albuquerque,D000579,104.155.121.252,M027,Branch,26,Student,109,1,1436.32,2024-11-04 08:07:24,1858.46,Friday,17,494.1825,1,0.9894509951528307,0,Normal,0.18116137449335595,1,Normal,7.89
TX001811,AC00152,613.21,2023-03-15 17:45:31,Debit,Tucson,D000614,69.160.14.157,M098,ATM,61,Retired,157,1,3279.12,2024-11-04 08:10:22,2665.91,Wednesday,17,242.4675,0,0.9227337476384359,0,Normal,0.14217618142555666,1,Normal,19.73
TX001812,AC00314,73.83,2023-01-05 18:29:09,Debit,Las Vegas,D000546,44.67.137.125,M097,Online,69,Doctor,69,1,6020.29,2024-11-04 08:06:50,5946.46,Thursday,18,235.76,1,0.39546393646319505,0,Normal,0.18471435904118827,1,Normal,6.81
TX001813,AC00054,67.33,2023-04-13 18:15:52,Debit,Detroit,D000538,133.63.96.21,M073,Online,59,Engineer,36,1,5925.98,2024-11-04 08:07:11,5858.65,Thursday,18,194.64111111111112,1,0.6202548216629149,0,Normal,0.16442554583630903,1,Normal,12.97
TX001814,AC00036,26.92,2023-05-18 18:15:02,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,2024-11-04 08:07:16,1648.02,Thursday,18,321.68,1,0.6615875826138814,0,Normal,0.15981904638973476,1,Normal,14.37
TX001815,AC00397,18.3,2023-02-13 16:21:46,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,2024-11-04 08:08:03,3715.22,Monday,16,264.8457142857143,2,0.7672412553363477,0,Normal,0.17508691699999684,1,Normal,9.74
TX001816,AC00355,317.94,2023-01-25 17:46:40,Debit,Los Angeles,D000335,170.54.231.239,M091,ATM,54,Engineer,124,1,2996.51,2024-11-04 08:11:41,2678.57,Wednesday,17,305.33666666666664,1,0.9129663765392527,0,Normal,0.19835608141219668,1,Normal,2.67
TX001817,AC00188,179.38,2023-03-13 17:16:57,Debit,Mesa,D000218,199.59.68.207,M028,Online,40,Doctor,173,1,11666.18,2024-11-04 08:10:30,11486.800000000001,Monday,17,110.95599999999999,2,0.21928608444490538,0,Normal,0.12272955677699204,1,Normal,25.64
TX001818,AC00222,918.95,2023-05-01 16:43:40,Debit,Seattle,D000563,106.244.1.47,M026,Online,68,Doctor,139,1,7006.46,2024-11-04 08:07:44,6087.51,Monday,16,411.4975,0,0.48624929996072797,0,Normal,0.11266845718534296,1,Normal,28.69
TX001819,AC00094,13.92,2023-05-29 17:30:14,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2024-11-04 08:09:58,2721.92,Monday,17,56.004999999999995,2,0.6913310391219769,0,Normal,0.12303114531685072,1,Normal,25.55
TX001820,AC00004,365.43,2023-11-23 16:51:06,Debit,Portland,D000146,136.172.149.77,M014,ATM,25,Student,176,1,1073.51,2024-11-04 08:09:24,708.0799999999999,Thursday,16,242.2311111111111,2,0.6066858197900137,0,Normal,0.15901495737283194,1,Normal,14.62
TX001821,AC00021,263.59,2023-01-23 16:03:04,Debit,Dallas,D000333,150.25.200.56,M052,Branch,71,Retired,16,1,6996.35,2024-11-04 08:12:00,6732.76,Monday,16,532.9175,1,0.7870184172458479,0,Normal,0.15497668824735417,1,Normal,15.84
TX001822,AC00102,54.8,2023-06-01 16:15:49,Debit,Albuquerque,D000168,87.50.72.69,M093,Branch,34,Engineer,140,1,4943.49,2024-11-04 08:08:57,4888.69,Thursday,16,165.324,2,0.8366387841762752,0,Normal,0.1917006302146987,1,Normal,4.69
TX001823,AC00367,141.49,2023-09-20 16:57:04,Debit,Baltimore,D000657,150.25.200.56,M007,Online,24,Student,75,1,1665.58,2024-11-04 08:11:28,1524.09,Wednesday,16,233.61428571428573,1,0.19101485582210434,0,Normal,0.19412677578137089,1,Normal,3.95
TX001824,AC00137,31.39,2023-01-09 17:09:31,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,998.49,2024-11-04 08:06:27,967.1,Monday,17,125.72333333333334,1,0.9317908524547529,0,Normal,0.10557237587704754,1,Normal,30.85
TX001825,AC00289,93.82,2023-06-26 17:37:20,Debit,San Diego,D000018,16.250.113.156,M006,Online,39,Engineer,176,1,8422.06,2024-11-04 08:11:15,8328.24,Monday,17,346.4066666666667,2,0.38703387978280557,0,Normal,0.16906726873348615,1,Normal,11.57
TX001826,AC00458,5.71,2023-12-01 17:35:32,Debit,Tucson,D000231,109.42.41.157,M071,Branch,21,Student,106,1,1285.42,2024-11-04 08:10:30,1279.71,Friday,17,220.70857142857145,1,0.830038038169017,0,Normal,0.16893619816611316,1,Normal,11.61
TX001827,AC00493,178.39,2023-08-15 18:22:03,Debit,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43,2024-11-04 08:09:32,8291.04,Tuesday,18,118.626,1,0.42926008242640323,0,Normal,0.19492070957394458,1,Normal,3.71
TX001828,AC00059,126.91,2023-08-23 16:04:43,Debit,Kansas City,D000268,86.103.2.29,M050,ATM,22,Student,42,1,692.69,2024-11-04 08:08:11,565.7800000000001,Wednesday,16,148.2425,1,0.42965450766348273,0,Normal,0.1617901353190207,1,Normal,13.78
TX001829,AC00281,36.09,2023-06-16 16:19:02,Debit,Columbus,D000334,94.88.45.190,M095,Branch,53,Doctor,167,1,12319.26,2024-11-04 08:07:59,12283.17,Friday,16,288.0275,2,0.6218623524709619,0,Normal,0.10381370932354689,1,Normal,31.38
TX001830,AC00020,91.77,2023-03-15 17:39:11,Debit,Omaha,D000504,93.160.83.196,M042,Branch,51,Doctor,174,1,9240.73,2024-11-04 08:07:12,9148.96,Wednesday,17,420.89000000000004,2,0.40649526878614406,0,Normal,0.15532063194442847,1,Normal,15.74
TX001831,AC00396,198.92,2023-10-23 16:47:56,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66,2024-11-04 08:10:19,2655.74,Monday,16,410.8375,1,0.4574660914068756,0,Normal,0.20178534381454355,1,Normal,1.63
TX001832,AC00402,137.81,2023-10-26 16:52:14,Debit,Detroit,D000260,145.76.10.8,M067,Branch,58,Engineer,44,1,2631.47,2024-11-04 08:07:40,2493.66,Thursday,16,328.71,1,0.3867202442001972,0,Normal,0.18224168370403826,1,Normal,7.56
TX001833,AC00385,136.88,2023-07-18 17:41:52,Credit,Memphis,D000545,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,2024-11-04 08:10:54,7602.83,Tuesday,17,591.6,1,0.18402005624005588,0,Normal,0.19217566871531705,1,Normal,4.55
TX001834,AC00167,133.07,2023-09-13 16:22:48,Debit,Sacramento,D000312,207.157.126.125,M001,Branch,21,Student,155,1,1670.99,2024-11-04 08:08:41,1537.92,Wednesday,16,316.31399999999996,2,0.5158973776804647,0,Normal,0.19389768597865192,1,Normal,4.02
TX001835,AC00349,1.14,2023-10-23 16:15:08,Debit,Indianapolis,D000159,93.218.115.132,M071,Branch,43,Doctor,137,1,13913.92,2024-11-04 08:11:37,13912.78,Monday,16,173.015,2,0.9855822761572534,0,Normal,0.0652297221048842,1,Normal,43.1
TX001836,AC00153,256.34,2023-08-21 16:42:02,Debit,Kansas City,D000383,89.18.54.235,M057,Branch,69,Retired,99,1,7471.63,2024-11-04 08:07:03,7215.29,Monday,16,350.27,1,0.49823403561248536,0,Normal,0.20352231507269863,1,Normal,1.1
TX001837,AC00197,56.11,2023-03-27 17:25:28,Debit,Boston,D000668,133.63.96.21,M025,Branch,36,Doctor,109,1,11123.65,2024-11-04 08:06:58,11067.539999999999,Monday,17,150.5825,1,0.7416346997076901,0,Normal,0.1427125953220475,1,Normal,19.57
TX001838,AC00219,118.1,2023-09-25 16:07:30,Debit,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6,2024-11-04 08:12:07,7858.5,Monday,16,142.899,1,0.3552143759754478,0,Normal,0.17633284184397108,1,Normal,9.36
TX001839,AC00255,137.86,2023-08-28 16:16:57,Credit,Sacramento,D000431,110.64.1.201,M096,Online,66,Doctor,120,1,8046.94,2024-11-04 08:11:15,8184.799999999999,Monday,16,359.9666666666667,1,0.7627272359023017,0,Normal,0.18898705932533122,1,Normal,5.52
TX001840,AC00035,813.78,2023-08-07 17:42:03,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,2024-11-04 08:08:31,15749.28,Monday,17,239.0188888888889,0,0.8590946422594249,0,Normal,0.0012745461772392108,1,Normal,62.52
TX001841,AC00003,237.97,2023-01-09 17:26:46,Debit,Columbus,D000498,170.154.69.105,M089,ATM,69,Doctor,69,1,13486.15,2024-11-04 08:06:37,13248.18,Monday,17,253.26800000000003,1,0.16760203128056267,0,Normal,0.09584380045366647,1,Normal,33.8
TX001842,AC00136,684.96,2023-01-09 16:19:47,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67,2024-11-04 08:07:05,-158.29000000000008,Monday,16,485.06625,0,1.2856173447426498,0,Normal,0.10499114828784945,1,Normal,31.03
TX001843,AC00337,878.63,2023-04-06 16:59:33,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37,2024-11-04 08:07:05,4075.74,Thursday,16,549.17625,0,0.39999554672086235,0,Normal,0.11430272941477293,1,Normal,28.2
TX001844,AC00265,276.56,2023-04-10 17:26:14,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,2024-11-04 08:08:57,8666.02,Monday,17,439.2888888888889,1,0.8157918406794022,0,Normal,0.13211459716762464,1,Normal,22.79
TX001845,AC00356,8.75,2023-06-15 16:10:51,Debit,Louisville,D000502,6.44.165.160,M043,ATM,79,Retired,199,1,4044.62,2024-11-04 08:10:17,4035.87,Thursday,16,322.90875,2,0.6589908231306597,0,Normal,0.1364551749160865,1,Normal,21.47
TX001846,AC00305,637.48,2023-09-18 16:27:52,Debit,Colorado Springs,D000005,72.192.101.196,M016,Online,65,Retired,207,1,4148.85,2024-11-04 08:08:09,3511.3700000000003,Monday,16,230.47833333333332,0,1.4523206866440006,0,Normal,0.08670517778991071,1,Normal,36.58
TX001847,AC00300,103.15,2023-08-30 17:56:47,Debit,San Diego,D000658,161.177.41.214,M010,Branch,51,Doctor,179,1,11388.15,2024-11-04 08:07:27,11285.0,Wednesday,17,171.302,2,0.3404082222917062,0,Normal,0.12341142206471051,1,Normal,25.43
TX001848,AC00301,505.6,2023-02-14 17:56:46,Debit,Denver,D000331,104.155.121.252,M021,Branch,52,Retired,183,1,5347.57,2024-11-04 08:10:09,4841.969999999999,Tuesday,17,396.93333333333334,2,1.0650269402348378,0,Normal,0.14449803162761593,1,Normal,19.03
TX001849,AC00154,371.86,2023-02-20 17:28:57,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04 08:08:19,957.59,Monday,17,173.886,1,0.7063515540041468,0,Normal,0.18359000363216504,1,Normal,7.15
TX001850,AC00201,14.26,2023-11-27 17:04:28,Debit,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65,2024-11-04 08:09:14,2461.39,Monday,17,207.064,1,0.7461134563986156,0,Normal,0.16095284839602353,1,Normal,14.03
TX001851,AC00004,13.16,2023-05-01 17:36:10,Debit,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,2024-11-04 08:10:30,1006.3000000000001,Monday,17,242.2311111111111,1,0.7393404258064028,0,Normal,0.17521519947302833,1,Normal,9.7
TX001852,AC00237,167.92,2023-06-26 17:54:14,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2024-11-04 08:08:14,14153.81,Monday,17,365.93,2,0.7472159001750318,3,Suspicious Group 3,-0.01709108565403361,-1,Potential Fraud,68.1
TX001853,AC00304,73.01,2023-05-09 17:02:28,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12,2024-11-04 08:09:48,2760.1099999999997,Tuesday,17,331.9818181818182,1,0.6163316527859414,0,Normal,0.1976788366226473,1,Normal,2.88
TX001854,AC00086,201.5,2023-07-14 18:11:41,Credit,Dallas,D000059,193.83.0.183,M066,Online,61,Doctor,196,1,12148.32,2024-11-04 08:08:48,12349.82,Friday,18,455.7242857142857,2,0.1183576328768341,0,Normal,0.09126060188169416,1,Normal,35.2
TX001855,AC00483,150.3,2023-08-07 17:25:53,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,2024-11-04 08:08:30,14220.78,Monday,17,401.43,2,0.2777782915904061,0,Normal,0.03879144065147788,1,Normal,51.13
TX001856,AC00288,23.7,2023-10-26 17:51:32,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04 08:11:44,7923.74,Thursday,17,396.0833333333333,1,0.7665537806551723,0,Normal,0.1525644339303377,1,Normal,16.58
TX001857,AC00134,49.59,2023-08-25 16:45:20,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04 08:09:56,5987.44,Friday,16,49.59,2,0.7684905028475573,0,Normal,0.18651806780317332,1,Normal,6.27
TX001858,AC00130,720.13,2023-02-14 17:58:31,Credit,Omaha,D000228,155.140.33.42,M024,ATM,22,Student,96,1,387.02,2024-11-04 08:07:31,1107.15,Tuesday,17,318.09222222222223,0,0.4323508888731838,0,Normal,0.11908598931514747,1,Normal,26.74
TX001859,AC00393,134.92,2023-10-31 16:46:18,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,2024-11-04 08:09:40,947.0500000000001,Tuesday,16,209.20624999999998,1,0.5059591715413974,0,Normal,0.19234550345453078,1,Normal,4.5
TX001860,AC00029,116.97,2023-07-12 16:52:54,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,2024-11-04 08:08:24,612.73,Wednesday,16,323.68666666666667,2,1.611530009756266,0,Normal,0.06577672029433679,1,Normal,42.93
TX001861,AC00228,11.06,2023-11-01 17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2024-11-04 08:07:08,2771.15,Wednesday,17,313.73749999999995,1,0.9962990653125097,1,Suspicious Group 1,-0.024249536537125693,-1,Potential Fraud,70.28
TX001862,AC00131,88.29,2023-01-20 16:46:06,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,2024-11-04 08:09:17,5334.22,Friday,16,314.38,2,1.464147409434534,0,Normal,0.09835927132562566,1,Normal,33.04
TX001863,AC00233,5.81,2023-06-23 17:36:28,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,2024-11-04 08:08:02,1285.14,Friday,17,135.78666666666666,2,0.8125123735777134,0,Normal,0.10762302418624659,1,Normal,30.23
TX001864,AC00017,103.48,2023-01-30 16:04:17,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,2024-11-04 08:09:34,6390.77,Monday,16,226.69,1,0.581223315494522,0,Normal,0.1687867160921409,1,Normal,11.65
TX001865,AC00071,156.74,2023-02-24 18:22:31,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35,2024-11-04 08:08:30,3847.6099999999997,Friday,18,506.265,2,0.7529995626194814,0,Normal,0.1956622450267823,1,Normal,3.49
TX001866,AC00128,505.14,2023-01-03 17:33:54,Debit,Portland,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,2024-11-04 08:11:16,2020.33,Tuesday,17,460.6985714285715,2,1.068708144085984,0,Normal,0.14932296712695003,1,Normal,17.56
TX001867,AC00073,31.06,2023-11-20 16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2024-11-04 08:07:24,10983.19,Monday,16,366.964,1,0.5511637037472918,0,Normal,0.12494934343368391,1,Normal,24.96
TX001868,AC00353,7.61,2023-09-21 18:13:38,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2024-11-04 08:08:10,6267.39,Thursday,18,76.75,2,0.7349125504297358,0,Normal,0.1593918039244817,1,Normal,14.5
TX001869,AC00209,276.16,2023-02-13 16:14:17,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,2024-11-04 08:11:57,2009.5,Monday,16,275.566,1,0.30082873922455633,0,Normal,0.19725648089753356,1,Normal,3.0
TX001870,AC00396,145.77,2023-04-05 16:08:13,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,2024-11-04 08:11:25,5149.209999999999,Wednesday,16,410.8375,2,0.7229002470409984,0,Normal,0.1435159683624423,1,Normal,19.33
TX001871,AC00439,369.44,2023-11-20 17:11:02,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04 08:08:32,4649.2300000000005,Monday,17,465.0899999999999,1,0.9347312501362383,0,Normal,0.1415700265538397,1,Normal,19.92
TX001872,AC00063,558.86,2023-03-15 17:27:37,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,2024-11-04 08:11:19,9285.46,Wednesday,17,319.272,0,0.9331704531514275,0,Normal,0.1358337628070308,1,Normal,21.66
TX001873,AC00203,429.15,2023-03-09 16:21:09,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,2024-11-04 08:11:30,282.98,Thursday,16,456.87999999999994,2,0.9094648765633601,0,Normal,0.11680530017945989,1,Normal,27.44
TX001874,AC00394,36.74,2023-02-06 17:21:37,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04 08:07:57,6180.84,Monday,17,240.10999999999999,2,0.9541095815193704,0,Normal,0.18878290144541304,1,Normal,5.58
TX001875,AC00258,79.14,2023-04-12 17:21:31,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,2024-11-04 08:08:52,2308.7,Wednesday,17,228.5142857142857,1,0.7590993868584301,0,Normal,0.14063086846851525,1,Normal,20.2
TX001876,AC00144,132.48,2023-08-09 18:38:49,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04 08:07:12,9180.57,Wednesday,18,230.37125,1,0.5090908532951581,0,Normal,0.17675097264315187,1,Normal,9.23
TX001877,AC00169,136.48,2023-08-14 16:46:26,Debit,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,2024-11-04 08:09:36,4482.05,Monday,16,87.845,2,0.7407006655283449,4,Suspicious Group 4,-0.01671348530018535,-1,Potential Fraud,67.99
TX001878,AC00285,203.76,2023-10-02 16:33:09,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04 08:09:45,6543.4,Monday,16,405.2242857142857,1,0.44718506560166255,0,Normal,0.17753831785143492,1,Normal,8.99
TX001879,AC00047,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,2024-11-04 08:11:09,4383.42,Friday,18,403.05,0,1.2800550191533544,0,Normal,0.10653248884399474,1,Normal,30.56
TX001880,AC00460,0.84,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-11-04 08:07:14,2206.7,Monday,16,464.195,1,0.8351667267224401,0,Normal,0.14337145912025073,1,Normal,19.37
TX001881,AC00073,257.18,2023-07-10 17:00:03,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,2024-11-04 08:10:15,13078.97,Monday,17,366.964,1,0.6185780279189893,0,Normal,0.07052843061156489,1,Normal,41.49
TX001882,AC00253,767.66,2023-05-08 17:44:34,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,2024-11-04 08:12:04,1034.0300000000002,Monday,17,515.64,0,0.5961439480258609,0,Normal,0.13498304706694642,1,Normal,21.92
TX001883,AC00320,182.29,2023-05-10 16:55:57,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,2024-11-04 08:08:24,340.1,Wednesday,16,335.65200000000004,1,0.7854157335035226,0,Normal,0.1794516206677107,1,Normal,8.41
TX001884,AC00462,184.51,2023-09-04 16:34:53,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,2024-11-04 08:09:30,9566.15,Monday,16,82.36666666666666,1,0.7137600033786917,0,Normal,0.18020469896408603,1,Normal,8.18
TX001885,AC00071,451.31,2023-12-04 16:57:39,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,2024-11-04 08:07:38,2511.98,Monday,16,506.265,2,0.9307585826005106,2,Suspicious Group 2,-0.08165668105238155,-1,Potential Fraud,87.71
TX001886,AC00363,144.1,2023-07-07 17:24:42,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,2024-11-04 08:10:03,11379.539999999999,Friday,17,391.90916666666664,1,0.5659630049917203,0,Normal,0.10927899159189308,1,Normal,29.72
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04 08:11:48,12651.12,Monday,17,168.26571428571427,1,0.675489308669655,0,Normal,0.0820901670863472,1,Normal,37.98
TX001888,AC00206,74.11,2023-09-08 16:09:45,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,2024-11-04 08:08:28,3994.2200000000003,Friday,16,255.455,1,0.3964841087377118,4,Suspicious Group 4,-0.02255185721232067,-1,Potential Fraud,69.76
TX001889,AC00181,22.15,2023-05-03 16:26:08,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2024-11-04 08:11:03,7429.68,Wednesday,16,289.46,1,0.5765986113714614,0,Normal,0.1822120660494978,1,Normal,7.57
TX001890,AC00213,777.92,2023-06-12 18:56:58,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,2024-11-04 08:09:32,6283.66,Monday,18,262.7866666666667,0,0.292785678888637,0,Normal,0.1299601201369564,1,Normal,23.44
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2024-11-04 08:10:46,195.69999999999993,Friday,17,426.27,0,1.174965225043844,0,Normal,0.09338253835644816,1,Normal,34.55
TX001892,AC00451,406.33,2023-10-02 16:41:51,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2024-11-04 08:07:41,4704.67,Monday,16,307.276,1,0.8958287078084575,0,Normal,0.1900935749816557,1,Normal,5.18
TX001893,AC00192,767.41,2023-09-07 16:28:19,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,2024-11-04 08:08:55,12031.93,Thursday,16,562.5425,0,1.2711424072095308,0,Normal,0.021349749753095004,1,Normal,56.43
TX001894,AC00378,4.58,2023-10-19 16:13:30,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,2024-11-04 08:06:26,815.82,Thursday,16,329.6516666666667,2,0.9991063270857529,0,Normal,0.16049224717897903,1,Normal,14.17
TX001895,AC00143,447.83,2023-08-15 16:22:06,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2024-11-04 08:07:29,13720.91,Tuesday,16,275.756,1,0.9306803016426245,0,Normal,0.09231204109451374,1,Normal,34.88
TX001896,AC00499,49.67,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,2024-11-04 08:08:23,793.2700000000001,Monday,18,331.61285714285714,2,0.7792343981788703,0,Normal,0.1831433821462098,1,Normal,7.29
TX001897,AC00168,77.83,2023-12-27 16:40:01,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2024-11-04 08:10:31,2549.36,Wednesday,16,77.83,2,0.7212390641194555,0,Normal,0.19707180851708445,1,Normal,3.06
TX001898,AC00085,702.87,2023-06-07 17:06:21,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,2024-11-04 08:11:14,534.63,Wednesday,17,282.61833333333334,0,1.0612645604208903,0,Normal,0.11814514014058713,1,Normal,27.03
TX001899,AC00144,133.56,2023-01-24 18:43:06,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83,2024-11-04 08:06:58,650.27,Tuesday,18,230.37125,2,0.2625607670032568,0,Normal,0.16886679696890317,1,Normal,11.63
